sampling_year,deployment_id,sampling_platform,station_name,deployment_datetime_start,deployment_datetime_end,gear,tow_type,cast_number,bottom_depth,latitude,longitude,deployment_comments,net_mesh_size,net_mouth_aperture,max_sample_depth,min_sample_depth,depth_calc_net_filtered_vol,flowmeter_calc_vol,NET_COMMENTS,number_of_nets,sample_nets,sample_id,net_sampling_ids,subsampling_quantity,subsampling_unit,sample_comments,analysis_id,analysis_type,analysis_contract,analysis_datetime,analysis_protocol_id,analysis_comments
2010,719,CCGS Amundsen,301,2010-08-07 08:30:39,2010-08-07 09:11:43,4x1m2,V-Tow,1,669,74.1876,-83.8793,"Mer calme, Ciel dégagé. Eaux bergées",500,1,659,0,659,508.4,"Mer calme, Ciel dégagé. Eaux bergées",1,1,2363,1958,NA,ratio of original catch,"Mer calme, Ciel dégagé. Eaux bergées",NA,NA,NA,NA,NA,NA
2010,719,CCGS Amundsen,301,2010-08-07 08:30:39,2010-08-07 09:11:43,4x1m2,V-Tow,1,669,74.1876,-83.8793,"Mer calme, Ciel dégagé. Eaux bergées",200,1,659,0,659,610.7,"Mer calme, Ciel dégagé. Eaux bergées",1,2,2369,1959,0.5,ratio of original catch,"Mer calme, Ciel dégagé. Eaux bergées",NA,NA,NA,NA,NA,NA
2010,719,CCGS Amundsen,301,2010-08-07 08:30:39,2010-08-07 09:11:43,4x1m2,V-Tow,1,669,74.1876,-83.8793,"Mer calme, Ciel dégagé. Eaux bergées",200,1,659,0,659,NA,"Mer calme, Ciel dégagé. Eaux bergées",1,3,2370,1960,1,ratio of original catch,"Mer calme, Ciel dégagé. Eaux bergées",95,zooplankton taxonomic analysis,Legacy Labo Fortier,2011-03-04 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,719,CCGS Amundsen,301,2010-08-07 08:30:39,2010-08-07 09:11:43,4x1m2,V-Tow,1,669,74.1876,-83.8793,"Mer calme, Ciel dégagé. Eaux bergées",50,0.0079,659,0,5.2061,NA,"Mer calme, Ciel dégagé. Eaux bergées",1,6,2373,1963,NA,ratio of original catch,"Mer calme, Ciel dégagé. Eaux bergées",NA,NA,NA,NA,NA,NA
2010,720,CCGS Amundsen,301,2010-08-07 09:31:28,2010-08-07 09:46:14,2x1m2,O-Tow,1,NA,74.1869,-83.9844,,750,1,90,0,NA,1321.8,"Mer calme, Ciel dégagé. Eaux bergées",1,1,7059,1964,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,720,CCGS Amundsen,301,2010-08-07 09:31:28,2010-08-07 09:46:14,2x1m2,O-Tow,1,NA,74.1869,-83.9844,,500,1,90,0,NA,1255.5,"Mer calme, Ciel dégagé. Eaux bergées",1,2,7086,1965,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,720,CCGS Amundsen,301,2010-08-07 09:31:28,2010-08-07 09:46:14,2x1m2,O-Tow,1,NA,74.1869,-83.9844,,50,0.0079,90,0,NA,NA,"Mer calme, Ciel dégagé. Eaux bergées",1,3,7087,1966,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,721,CCGS Amundsen,305,2010-08-08 11:17:51,2010-08-08 11:28:50,4x1m2,V-Tow,1,168,74.3281,-93.4257,Présence de glace (5/10),500,1,158,0,158,134.85,Présence de glace (5/10),1,1,7094,1967,NA,ratio of original catch,Présence de glace (5/10),NA,NA,NA,NA,NA,NA
2010,721,CCGS Amundsen,305,2010-08-08 11:17:51,2010-08-08 11:28:50,4x1m2,V-Tow,1,168,74.3281,-93.4257,Présence de glace (5/10),200,1,158,0,158,89.9,Présence de glace (5/10),1,2,7110,1968,0.5,ratio of original catch,Présence de glace (5/10),NA,NA,NA,NA,NA,NA
2010,721,CCGS Amundsen,305,2010-08-08 11:17:51,2010-08-08 11:28:50,4x1m2,V-Tow,1,168,74.3281,-93.4257,Présence de glace (5/10),200,1,158,0,158,99.2,Présence de glace (5/10),1,3,7111,1969,1,ratio of original catch,Présence de glace (5/10),96,zooplankton taxonomic analysis,Legacy Labo Fortier,2011-03-05 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,721,CCGS Amundsen,305,2010-08-08 11:17:51,2010-08-08 11:28:50,4x1m2,V-Tow,1,168,74.3281,-93.4257,Présence de glace (5/10),50,0.0079,158,0,1.2482,NA,Présence de glace (5/10),1,6,7114,1972,NA,ratio of original catch,Présence de glace (5/10),NA,NA,NA,NA,NA,NA
2010,722,CCGS Amundsen,305,2010-08-08 11:47:25,2010-08-08 12:03:42,2x1m2,O-Tow,1,NA,74.329,-93.4013,,750,1,90,0,NA,809.4,Présence de glace (5/10),1,1,22068,1973,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,722,CCGS Amundsen,305,2010-08-08 11:47:25,2010-08-08 12:03:42,2x1m2,O-Tow,1,NA,74.329,-93.4013,,500,1,90,0,NA,796.7,Présence de glace (5/10),1,2,22100,1974,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,722,CCGS Amundsen,305,2010-08-08 11:47:25,2010-08-08 12:03:42,2x1m2,O-Tow,1,NA,74.329,-93.4013,,50,0.0079,90,0,NA,NA,Présence de glace (5/10),1,3,22101,1975,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,723,CCGS Amundsen,310,2010-08-09 11:41:09,2010-08-09 11:49:41,4x1m2,V-Tow,1,141,71.2937,-97.6658,Glace = 4/10,500,1,131,0,131,110.05,Glace = 4/10,1,1,22102,1976,NA,ratio of original catch,Glace = 4/10,NA,NA,NA,NA,NA,NA
2010,723,CCGS Amundsen,310,2010-08-09 11:41:09,2010-08-09 11:49:41,4x1m2,V-Tow,1,141,71.2937,-97.6658,Glace = 4/10,200,1,131,0,131,75.95,Glace = 4/10,1,2,22103,1977,0.5,ratio of original catch,Glace = 4/10,97,zooplankton taxonomic analysis,Legacy Labo Fortier,2011-03-06 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,723,CCGS Amundsen,310,2010-08-09 11:41:09,2010-08-09 11:49:41,4x1m2,V-Tow,1,141,71.2937,-97.6658,Glace = 4/10,200,1,131,0,131,1.55,Glace = 4/10,1,3,22105,1978,NA,ratio of original catch,Glace = 4/10,NA,NA,NA,NA,NA,NA
2010,723,CCGS Amundsen,310,2010-08-09 11:41:09,2010-08-09 11:49:41,4x1m2,V-Tow,1,141,71.2937,-97.6658,Glace = 4/10,50,0.0079,131,0,1.0349,NA,Glace = 4/10,1,6,22108,1981,NA,ratio of original catch,Glace = 4/10,NA,NA,NA,NA,NA,NA
2010,724,CCGS Amundsen,310,2010-08-09 12:17:30,2010-08-09 12:31:42,2x1m2,O-Tow,1,NA,71.2958,-97.6413,,750,1,90,0,NA,694.8,Glace = 4/10,1,1,2410,1982,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,724,CCGS Amundsen,310,2010-08-09 12:17:30,2010-08-09 12:31:42,2x1m2,O-Tow,1,NA,71.2958,-97.6413,,500,1,90,0,NA,552.73,Glace = 4/10,1,2,2441,1983,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,724,CCGS Amundsen,310,2010-08-09 12:17:30,2010-08-09 12:31:42,2x1m2,O-Tow,1,NA,71.2958,-97.6413,,50,0.0079,90,0,NA,NA,Glace = 4/10,1,3,2442,1984,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,725,CCGS Amundsen,312,2010-08-10 11:04:00,2010-08-10 11:08:06,4x1m2,V-Tow,1,49,69.1589,-100.7016,"Ciel dégagé, mer calme sans glace. Eaux bergées",500,1,39,0,39,34.1,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,1,2443,1985,NA,ratio of original catch,"Ciel dégagé, mer calme sans glace. Eaux bergées",NA,NA,NA,NA,NA,NA
2010,725,CCGS Amundsen,312,2010-08-10 11:04:00,2010-08-10 11:08:06,4x1m2,V-Tow,1,49,69.1589,-100.7016,"Ciel dégagé, mer calme sans glace. Eaux bergées",200,1,39,0,39,1.55,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,2,2445,1986,0.5,ratio of original catch,"Ciel dégagé, mer calme sans glace. Eaux bergées",NA,NA,NA,NA,NA,NA
2010,725,CCGS Amundsen,312,2010-08-10 11:04:00,2010-08-10 11:08:06,4x1m2,V-Tow,1,49,69.1589,-100.7016,"Ciel dégagé, mer calme sans glace. Eaux bergées",200,1,39,0,39,NA,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,3,2446,1987,1,ratio of original catch,"Ciel dégagé, mer calme sans glace. Eaux bergées",98,zooplankton taxonomic analysis,Legacy Labo Fortier,2011-03-07 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,725,CCGS Amundsen,312,2010-08-10 11:04:00,2010-08-10 11:08:06,4x1m2,V-Tow,1,49,69.1589,-100.7016,"Ciel dégagé, mer calme sans glace. Eaux bergées",200,1,39,0,39,20.4,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,4,2447,1988,NA,ratio of original catch,"Ciel dégagé, mer calme sans glace. Eaux bergées",NA,NA,NA,NA,NA,NA
2010,725,CCGS Amundsen,312,2010-08-10 11:04:00,2010-08-10 11:08:06,4x1m2,V-Tow,1,49,69.1589,-100.7016,"Ciel dégagé, mer calme sans glace. Eaux bergées",50,0.0079,39,0,0.3081,NA,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,5,2448,1989,NA,ratio of original catch,"Ciel dégagé, mer calme sans glace. Eaux bergées",NA,NA,NA,NA,NA,NA
2010,725,CCGS Amundsen,312,2010-08-10 11:04:00,2010-08-10 11:08:06,4x1m2,V-Tow,1,49,69.1589,-100.7016,"Ciel dégagé, mer calme sans glace. Eaux bergées",50,0.0079,39,0,0.3081,NA,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,6,2449,1990,NA,ratio of original catch,"Ciel dégagé, mer calme sans glace. Eaux bergées",NA,NA,NA,NA,NA,NA
2010,726,CCGS Amundsen,312,2010-08-10 11:27:47,2010-08-10 11:35:10,2x1m2,O-Tow,1,NA,69.1658,-100.6927,,750,1,30,0,NA,432.3,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,1,10840,1991,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,726,CCGS Amundsen,312,2010-08-10 11:27:47,2010-08-10 11:35:10,2x1m2,O-Tow,1,NA,69.1658,-100.6927,,500,1,30,0,NA,590.55,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,2,10860,1992,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,726,CCGS Amundsen,312,2010-08-10 11:27:47,2010-08-10 11:35:10,2x1m2,O-Tow,1,NA,69.1658,-100.6927,,50,0.0079,30,0,NA,NA,"Ciel dégagé, mer calme sans glace. Eaux bergées",1,3,10861,1993,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,727,CCGS Amundsen,BP-10-018,2010-08-15 08:38:41,2010-08-15 08:43:55,4x1m2,V-Tow,1,63,70.7776,-134.3886,,500,1,53,0,53,6.51,,1,1,10862,1994,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,727,CCGS Amundsen,BP-10-018,2010-08-15 08:38:41,2010-08-15 08:43:55,4x1m2,V-Tow,1,63,70.7776,-134.3886,,200,1,53,0,53,4.34,,1,2,10863,1995,1,ratio of original catch,,99,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-19 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,727,CCGS Amundsen,BP-10-018,2010-08-15 08:38:41,2010-08-15 08:43:55,4x1m2,V-Tow,1,63,70.7776,-134.3886,,200,1,53,0,53,4.65,,1,4,10865,1997,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,727,CCGS Amundsen,BP-10-018,2010-08-15 08:38:41,2010-08-15 08:43:55,4x1m2,V-Tow,1,63,70.7776,-134.3886,,50,0.0079,53,0,0.4187,NA,"Pas d'échantillon, filet enroulé dans le frame",1,5,10867,1998,NA,ratio of original catch,"Pas d'échantillon, filet enroulé dans le frame",NA,NA,NA,NA,NA,NA
2010,728,CCGS Amundsen,BP-10-018,2010-08-15 09:05:27,2010-08-15 09:16:44,2x1m2,O-Tow,1,NA,70.7783,-134.3872,,500,1,57,0,NA,607.6,,1,2,11436,2000,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,728,CCGS Amundsen,BP-10-018,2010-08-15 09:05:27,2010-08-15 09:16:44,2x1m2,O-Tow,1,NA,70.7783,-134.3872,,50,0.0079,57,0,NA,NA,,1,3,11437,2001,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,729,CCGS Amundsen,BP-10-014,2010-08-16 00:00:30,2010-08-16 00:07:49,4x1m2,V-Tow,1,96,70.924,-134.432,,500,1,88,0,88,12.865,,1,1,11438,2002,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,729,CCGS Amundsen,BP-10-014,2010-08-16 00:00:30,2010-08-16 00:07:49,4x1m2,V-Tow,1,96,70.924,-134.432,,200,1,88,0,88,15.5,,1,2,11439,2003,1,ratio of original catch,,100,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-21 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,729,CCGS Amundsen,BP-10-014,2010-08-16 00:00:30,2010-08-16 00:07:49,4x1m2,V-Tow,1,96,70.924,-134.432,,200,1,88,0,88,12.4,,1,4,11442,2005,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,729,CCGS Amundsen,BP-10-014,2010-08-16 00:00:30,2010-08-16 00:07:49,4x1m2,V-Tow,1,96,70.924,-134.432,,50,0.0079,88,0,0.6952,NA,,1,5,11443,2006,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,730,CCGS Amundsen,BP-10-014,2010-08-16 00:25:00,2010-08-16 00:38:10,2x1m2,O-Tow,1,NA,70.9275,-134.437,,500,1,90,0,NA,688.2,,1,2,11470,2008,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,730,CCGS Amundsen,BP-10-014,2010-08-16 00:25:00,2010-08-16 00:38:10,2x1m2,O-Tow,1,NA,70.9275,-134.437,,50,0.0079,90,0,NA,NA,,1,3,11471,2009,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,731,CCGS Amundsen,BP-10-015,2010-08-16 05:17:00,2010-08-16 05:41:58,2x1m2,O-Tow,1,NA,70.9842,-134.391,,500,1,90,0,NA,714.86,,1,2,11489,2011,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,731,CCGS Amundsen,BP-10-015,2010-08-16 05:17:00,2010-08-16 05:41:58,2x1m2,O-Tow,1,NA,70.9842,-134.391,,50,0.0079,90,0,NA,NA,,1,3,11490,2012,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,732,CCGS Amundsen,BP-10-015,2010-08-16 05:59:00,2010-08-16 06:17:38,4x1m2,V-Tow,1,272,70.9877,-134.3836,,500,1,262,0,262,243.66,,1,1,11491,2013,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,732,CCGS Amundsen,BP-10-015,2010-08-16 05:59:00,2010-08-16 06:17:38,4x1m2,V-Tow,1,272,70.9877,-134.3836,,200,1,262,0,262,237.15,,1,2,11492,2014,1,ratio of original catch,,101,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-22 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,732,CCGS Amundsen,BP-10-015,2010-08-16 05:59:00,2010-08-16 06:17:38,4x1m2,V-Tow,1,272,70.9877,-134.3836,,200,1,262,0,262,3.1,,1,4,11494,2016,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,732,CCGS Amundsen,BP-10-015,2010-08-16 05:59:00,2010-08-16 06:17:38,4x1m2,V-Tow,1,272,70.9877,-134.3836,,50,0.0079,262,0,2.0698,NA,"Pas d'échantillon, filet enroulé dans le frame",1,5,11496,2017,NA,ratio of original catch,"Pas d'échantillon, filet enroulé dans le frame",NA,NA,NA,NA,NA,NA
2010,733,CCGS Amundsen,BP-10-010,2010-08-16 10:21:46,2010-08-16 10:37:19,2x1m2,O-Tow,1,NA,71.0135,-134.6888,,500,1,90,0,NA,809.875,,1,2,22153,2019,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,733,CCGS Amundsen,BP-10-010,2010-08-16 10:21:46,2010-08-16 10:37:19,2x1m2,O-Tow,1,NA,71.0135,-134.6888,,50,0.0079,90,0,NA,NA,,1,3,22154,2020,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,734,CCGS Amundsen,BP-10-010,2010-08-16 10:55:38,2010-08-16 11:25:20,4x1m2,V-Tow,1,335,71.0088,-134.6703,,500,1,325,0,325,213.9,,1,1,22156,2021,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,734,CCGS Amundsen,BP-10-010,2010-08-16 10:55:38,2010-08-16 11:25:20,4x1m2,V-Tow,1,335,71.0088,-134.6703,,200,1,325,0,325,176.7,,1,2,22157,2022,1,ratio of original catch,,102,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-19 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,734,CCGS Amundsen,BP-10-010,2010-08-16 10:55:38,2010-08-16 11:25:20,4x1m2,V-Tow,1,335,71.0088,-134.6703,,200,1,325,0,325,182.125,,1,4,22160,2024,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,734,CCGS Amundsen,BP-10-010,2010-08-16 10:55:38,2010-08-16 11:25:20,4x1m2,V-Tow,1,335,71.0088,-134.6703,,50,0.0079,325,0,2.5675,NA,,1,5,22161,2025,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,735,CCGS Amundsen,BP-10-012,2010-08-16 16:36:00,2010-08-16 16:46:50,2x1m2,O-Tow,1,NA,70.895,-134.2453,,500,1,70,0,NA,533.975,,1,2,22186,2027,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,735,CCGS Amundsen,BP-10-012,2010-08-16 16:36:00,2010-08-16 16:46:50,2x1m2,O-Tow,1,NA,70.895,-134.2453,,50,0.0079,70,0,NA,NA,,1,3,22187,2028,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,736,CCGS Amundsen,BP-10-012,2010-08-16 17:00:00,2010-08-16 17:06:10,4x1m2,V-Tow,1,81,70.8964,-134.2522,,500,1,70,0,70,827.7,,1,1,22189,2029,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,736,CCGS Amundsen,BP-10-012,2010-08-16 17:00:00,2010-08-16 17:06:10,4x1m2,V-Tow,1,81,70.8964,-134.2522,,200,1,70,0,70,6.975,,1,2,22190,2030,1,ratio of original catch,,103,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-21 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,736,CCGS Amundsen,BP-10-012,2010-08-16 17:00:00,2010-08-16 17:06:10,4x1m2,V-Tow,1,81,70.8964,-134.2522,,200,1,70,0,70,13.175,,1,4,22193,2032,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,736,CCGS Amundsen,BP-10-012,2010-08-16 17:00:00,2010-08-16 17:06:10,4x1m2,V-Tow,1,81,70.8964,-134.2522,,50,0.0079,70,0,0.553,NA,,1,5,22194,2033,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,737,CCGS Amundsen,BP-10-009,2010-08-17 08:11:05,2010-08-17 08:24:50,2x1m2,O-Tow,1,NA,71.1577,-135.6545,,500,1,90,0,NA,800.265,,1,2,22199,2035,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,737,CCGS Amundsen,BP-10-009,2010-08-17 08:11:05,2010-08-17 08:24:50,2x1m2,O-Tow,1,NA,71.1577,-135.6545,,50,0.0079,90,0,NA,NA,,1,3,22200,2036,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,738,CCGS Amundsen,BP-10-009,2010-08-17 08:39:55,2010-08-17 09:52:00,4x1m2,V-Tow,1,944,71.1533,-135.6805,"Winch problem at 267m on the way up, stopped for 3 minutes",500,1,934,0,934,378.2,"Winch problem at 267m on the way up, stopped for 3 minutes",1,1,22201,2037,NA,ratio of original catch,"Winch problem at 267m on the way up, stopped for 3 minutes",NA,NA,NA,NA,NA,NA
2010,738,CCGS Amundsen,BP-10-009,2010-08-17 08:39:55,2010-08-17 09:52:00,4x1m2,V-Tow,1,944,71.1533,-135.6805,"Winch problem at 267m on the way up, stopped for 3 minutes",200,1,934,0,934,143.375,"Winch problem at 267m on the way up, stopped for 3 minutes",1,2,22203,2038,1,ratio of original catch,"Winch problem at 267m on the way up, stopped for 3 minutes",104,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-23 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,738,CCGS Amundsen,BP-10-009,2010-08-17 08:39:55,2010-08-17 09:52:00,4x1m2,V-Tow,1,944,71.1533,-135.6805,"Winch problem at 267m on the way up, stopped for 3 minutes",200,1,934,0,934,527,"Winch problem at 267m on the way up, stopped for 3 minutes",1,4,22205,2040,0.5,ratio of original catch,"Winch problem at 267m on the way up, stopped for 3 minutes",NA,NA,NA,NA,NA,NA
2010,738,CCGS Amundsen,BP-10-009,2010-08-17 08:39:55,2010-08-17 09:52:00,4x1m2,V-Tow,1,944,71.1533,-135.6805,"Winch problem at 267m on the way up, stopped for 3 minutes",50,0.0079,934,0,7.3786,NA,"Winch problem at 267m on the way up, stopped for 3 minutes",1,5,7133,2041,NA,ratio of original catch,"Winch problem at 267m on the way up, stopped for 3 minutes",NA,NA,NA,NA,NA,NA
2010,739,CCGS Amundsen,BP-10-004,2010-08-17 19:31:23,2010-08-17 19:43:15,2x1m2,O-Tow,1,NA,70.918,-134.8537,,500,1,90,0,NA,861.8,,1,2,7151,2043,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,739,CCGS Amundsen,BP-10-004,2010-08-17 19:31:23,2010-08-17 19:43:15,2x1m2,O-Tow,1,NA,70.918,-134.8537,,50,0.0079,90,0,NA,NA,,1,3,7152,2044,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,740,CCGS Amundsen,BP-10-004,2010-08-17 19:53:30,2010-08-17 20:13:56,4x1m2,V-Tow,1,262,70.9192,-134.884,,500,1,252,0,252,168.95,,1,1,7153,2045,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,740,CCGS Amundsen,BP-10-004,2010-08-17 19:53:30,2010-08-17 20:13:56,4x1m2,V-Tow,1,262,70.9192,-134.884,,200,1,252,0,252,167.4,,1,2,7154,2046,1,ratio of original catch,,105,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-22 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,740,CCGS Amundsen,BP-10-004,2010-08-17 19:53:30,2010-08-17 20:13:56,4x1m2,V-Tow,1,262,70.9192,-134.884,,200,1,252,0,252,268.925,,1,4,7156,2048,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,740,CCGS Amundsen,BP-10-004,2010-08-17 19:53:30,2010-08-17 20:13:56,4x1m2,V-Tow,1,262,70.9192,-134.884,,50,0.0079,252,0,1.9908,NA,,1,5,7158,2049,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,741,CCGS Amundsen,BP-10-007,2010-08-19 06:14:50,2010-08-19 06:29:13,2x1m2,O-Tow,1,NA,71.0885,-135.5617,,500,1,90,0,NA,700.6,,1,2,7171,2051,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,741,CCGS Amundsen,BP-10-007,2010-08-19 06:14:50,2010-08-19 06:29:13,2x1m2,O-Tow,1,NA,71.0885,-135.5617,,50,0.0079,90,0,NA,NA,,1,3,7172,2052,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,742,CCGS Amundsen,BP-10-007,2010-08-19 06:48:04,2010-08-19 07:39:43,4x1m2,V-Tow,1,841,71.0833,-135.5593,,500,1,830,0,830,774.225,,1,1,7173,2053,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,742,CCGS Amundsen,BP-10-007,2010-08-19 06:48:04,2010-08-19 07:39:43,4x1m2,V-Tow,1,841,71.0833,-135.5593,,200,1,830,0,830,739.35,,1,2,7174,2054,1,ratio of original catch,,106,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-24 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,742,CCGS Amundsen,BP-10-007,2010-08-19 06:48:04,2010-08-19 07:39:43,4x1m2,V-Tow,1,841,71.0833,-135.5593,,200,1,830,0,830,830.025,,1,4,7177,2056,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,742,CCGS Amundsen,BP-10-007,2010-08-19 06:48:04,2010-08-19 07:39:43,4x1m2,V-Tow,1,841,71.0833,-135.5593,,50,0.0079,830,0,6.557,NA,,1,5,7178,2057,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,743,CCGS Amundsen,BP-10-005,2010-08-19 16:35:35,2010-08-19 16:48:19,2x1m2,O-Tow,1,NA,71.0293,-134.8145,,500,1,90,0,NA,621.55,,1,2,7192,2059,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,743,CCGS Amundsen,BP-10-005,2010-08-19 16:35:35,2010-08-19 16:48:19,2x1m2,O-Tow,1,NA,71.0293,-134.8145,,50,0.0079,90,0,NA,NA,,1,3,7193,2060,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,744,CCGS Amundsen,BP-10-005,2010-08-19 17:05:32,2010-08-19 17:34:04,4x1m2,V-Tow,1,442,71.0295,-134.8095,,500,1,432,0,432,415.09,,1,1,7194,2061,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,744,CCGS Amundsen,BP-10-005,2010-08-19 17:05:32,2010-08-19 17:34:04,4x1m2,V-Tow,1,442,71.0295,-134.8095,,200,1,432,0,432,74.4,,1,2,7195,2062,1,ratio of original catch,,107,zooplankton taxonomic analysis,Legacy Labo Fortier,2010-11-23 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2010,744,CCGS Amundsen,BP-10-005,2010-08-19 17:05:32,2010-08-19 17:34:04,4x1m2,V-Tow,1,442,71.0295,-134.8095,,200,1,432,0,432,361.15,,1,4,7198,2064,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,744,CCGS Amundsen,BP-10-005,2010-08-19 17:05:32,2010-08-19 17:34:04,4x1m2,V-Tow,1,442,71.0295,-134.8095,,50,0.0079,432,0,3.4128,NA,,1,5,7199,2065,NA,ratio of original catch,,NA,NA,NA,NA,NA,NA
2010,745,CCGS Amundsen,BP-10-011,2010-08-21 05:30:29,2010-08-21 05:42:16,2x1m2,O-Tow,1,NA,70.8615,-134.7725,,500,1,78,0,NA,778.1,,1,2,7219,2067,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
