SAMPLE_ID,ANALYSIS_ID,ANALYSIS_CONTRACT,STATION_NAME,DEPLOYMENT_DATE_START,DEPLOYMENT_TIME_START,CAST_NUMBER,GEAR,TOW_TYPE,NET_MESH_SIZE,SAMPLING_NET_ID,MIN_SAMPLE_DEPTH,MAX_SAMPLE_DEPTH,DEPTH_CALC_NET_FILTERED_VOL,FLOWMETER_CALC_VOL,TAXON_ID,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,C1_SAMPLE_ABUND (nbr of ind.),C1_ABUND (ind./m3 depth vol.),C1_ABUND (ind./m3 flowmeter vol.),C1_BIOMASS (µg C m-3 depth vol.),C1_BIOMASS (µg C m-3 flowmeter vol.),C2_SAMPLE_ABUND (nbr of ind.),C2_ABUND (ind./m3 depth vol.),C2_ABUND (ind./m3 flowmeter vol.),C2_BIOMASS (µg C m-3 depth vol.),C2_BIOMASS (µg C m-3 flowmeter vol.),C3_SAMPLE_ABUND (nbr of ind.),C3_ABUND (ind./m3 depth vol.),C3_ABUND (ind./m3 flowmeter vol.),C3_BIOMASS (µg C m-3 depth vol.),C3_BIOMASS (µg C m-3 flowmeter vol.),C4_SAMPLE_ABUND (nbr of ind.),C4_ABUND (ind./m3 depth vol.),C4_ABUND (ind./m3 flowmeter vol.),C4_BIOMASS (µg C m-3 depth vol.),C4_BIOMASS (µg C m-3 flowmeter vol.),C5_SAMPLE_ABUND (nbr of ind.),C5_ABUND (ind./m3 depth vol.),C5_ABUND (ind./m3 flowmeter vol.),C5_BIOMASS (µg C m-3 depth vol.),C5_BIOMASS (µg C m-3 flowmeter vol.),M_SAMPLE_ABUND (nbr of ind.),M_ABUND (ind./m3 depth vol.),M_ABUND (ind./m3 flowmeter vol.),M_BIOMASS (µg C m-3 depth vol.),M_BIOMASS (µg C m-3 flowmeter vol.),F_SAMPLE_ABUND (nbr of ind.),F_ABUND (ind./m3 depth vol.),F_ABUND (ind./m3 flowmeter vol.),F_BIOMASS (µg C m-3 depth vol.),F_BIOMASS (µg C m-3 flowmeter vol.),COP_NS_SAMPLE_ABUND (nbr of ind.),COP_NS_ABUND (ind./m3 depth vol.),COP_NS_ABUND (ind./m3 flowmeter vol.),COP_NS_BIOMASS (µg C m-3 depth vol.),COP_NS_BIOMASS (µg C m-3 flowmeter vol.),COPEPODID_SAMPLE_ABUND (nbr of ind.),COPEPODID_ABUND (ind./m3 depth vol.),COPEPODID_ABUND (ind./m3 flowmeter vol.),COPEPODID_BIOMASS (µg C m-3 depth vol.),COPEPODID_BIOMASS (µg C m-3 flowmeter vol.),N1_SAMPLE_ABUND (nbr of ind.),N1_ABUND (ind./m3 depth vol.),N1_ABUND (ind./m3 flowmeter vol.),N2_SAMPLE_ABUND (nbr of ind.),N2_ABUND (ind./m3 depth vol.),N2_ABUND (ind./m3 flowmeter vol.),N3_SAMPLE_ABUND (nbr of ind.),N3_ABUND (ind./m3 depth vol.),N3_ABUND (ind./m3 flowmeter vol.),N4_SAMPLE_ABUND (nbr of ind.),N4_ABUND (ind./m3 depth vol.),N4_ABUND (ind./m3 flowmeter vol.),N5_SAMPLE_ABUND (nbr of ind.),N5_ABUND (ind./m3 depth vol.),N5_ABUND (ind./m3 flowmeter vol.),N6_SAMPLE_ABUND (nbr of ind.),N6_ABUND (ind./m3 depth vol.),N6_ABUND (ind./m3 flowmeter vol.),NAUP_NS_SAMPLE_ABUND (nbr of ind.),NAUP_NS_ABUND (ind./m3 depth vol.),NAUP_NS_ABUND (ind./m3 flowmeter vol.),NAUPLIUS_SAMPLE_ABUND (nbr of ind.),NAUPLIUS_ABUND (ind./m3 depth vol.),NAUPLIUS_ABUND (ind./m3 flowmeter vol.),ALL_STAGES_SAMPLE_ABUND (nbr of ind.),ALL_STAGES_ABUND (ind./m3 depth vol.),ALL_STAGES_ABUND (ind./m3 flowmeter vol.)
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,400,3.25203252,4.778972521,44.04556098,64.72645161,1200,9.756097561,14.33691756,643.3161951,945.3750538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,13.00813008,19.11589008,687.3617561,1010.101505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,13.00813008,19.11589008
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,9.756097561,14.33691756,800,6.504065041,9.557945042,400,3.25203252,4.778972521,1200,9.756097561,14.33691756,0,0,0,3600,29.26829268,43.01075269,3600,29.26829268,43.01075269
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3.25203252,4.778972521,0,0,0,0,0,0,400,3.25203252,4.778972521,0,0,0,800,6.504065041,9.557945042,800,6.504065041,9.557945042
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Harpacticoida,Animalia,Arthropoda,Copepoda,Harpacticoida,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,6.504065041,9.557945042,NA,NA,800,6.504065041,9.557945042,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,6.504065041,9.557945042
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.130081301,0.191158901,9.09406439,13.36403728,52,0.422764228,0.621266428,39.69535415,58.33367455,26,0.211382114,0.310633214,44.85038049,65.90916129,0,0,0,0,0,94,0.764227642,1.123058542,93.63979902,137.6068731,0,0,0,0,0,0,0,0,0,2400,19.51219512,28.67383513,800,6.504065041,9.557945042,400,3.25203252,4.778972521,0,0,0,3600,29.26829268,43.01075269,3694,30.03252033,44.13381123
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Microcalanus pygmaeus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,1600,13.00813008,19.11589008,3.568650407,5.244253286,0,0,0,0,0,800,6.504065041,9.557945042,3.859642276,5.671875747,6000,48.7804878,71.68458781,50.66341463,74.4516129,4000,32.5203252,47.78972521,46.67447154,68.58972521,1600,13.00813008,19.11589008,18.66978862,27.43589008,13200,107.3170732,157.7060932,196.9300488,289.3954122,0,0,0,0,0,27200,221.1382114,324.9701314,320.3660163,470.7887694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27200,221.1382114,324.9701314
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Microsetella sp.,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.016260163,0.023894863,NA,NA,2,0.016260163,0.023894863,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.016260163,0.023894863
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,400,3.25203252,4.778972521,0.465528455,0.684109916,0,0,0,0,0,800,6.504065041,9.557945042,1.640910569,2.411373955,2800,22.76422764,33.45280765,7.823382114,11.4967264,5600,45.52845528,66.90561529,22.0995122,32.47598566,400,3.25203252,4.778972521,1.737593496,2.553452808,16800,136.5853659,200.7168459,95.10712195,139.7631541,0,0,0,0,0,26800,217.8861789,320.1911589,128.8740488,189.3848029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26800,217.8861789,320.1911589
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Oncaea notopus/parila,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3.25203252,4.778972521,4.039414634,5.936057348,0,0,0,0,0,400,3.25203252,4.778972521,4.039414634,5.936057348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3.25203252,4.778972521
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Pseudocalanus acuspes,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,400,3.25203252,4.778972521,3.241300813,4.763201912,1200,9.756097561,14.33691756,16.97863415,24.950681,0,0,0,0,0,0,0,0,0,0,1200,9.756097561,14.33691756,62.40946341,91.71283154,0,0,0,0,0,2800,22.76422764,33.45280765,82.62939837,121.4267145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,22.76422764,33.45280765
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Pseudocalanus elongatus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,16.2601626,23.8948626,104.0157724,152.8547192,0,0,0,0,0,2000,16.2601626,23.8948626,104.0157724,152.8547192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,16.2601626,23.8948626
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Pseudocalanus minutus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,7200,58.53658537,86.02150538,16.35336585,24.03182796,8000,65.04065041,95.57945042,38.3798374,56.4004779,8000,65.04065041,95.57945042,64.82601626,95.26403823,2400,19.51219512,28.67383513,33.95726829,49.90136201,1600,13.00813008,19.11589008,39.02269919,57.34518519,0,0,0,0,0,4400,35.77235772,52.56869773,228.8346992,336.2803823,0,0,0,0,0,31600,256.9105691,377.5388292,421.3738862,619.2232736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31600,256.9105691,377.5388292
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3.25203252,4.778972521,1200,9.756097561,14.33691756,800,6.504065041,9.557945042,1200,9.756097561,14.33691756,3200,26.01626016,38.23178017,0,0,0,6800,55.28455285,81.24253286,6800,55.28455285,81.24253286
21942,84,Legacy Labo Fortier,702,2010-07-13,15:01:30,1,4x1m2,V-Tow,200,2,0,123,123,83.7,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,35.77235772,52.56869773,25.18731707,37.01362007,3200,26.01626016,38.23178017,14.33443902,21.06494624,14400,117.0731707,172.0430108,145.4189268,213.6980645,0,0,0,0,0,22000,178.8617886,262.8434886,184.9406829,271.7766308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,178.8617886,262.8434886
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Acartia spp.,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,666.6666667,8.438818565,286.7383513,1.87907173,63.84802867,333.3333333,4.219409283,143.3691756,2.436371308,82.78422939,666.6666667,8.438818565,286.7383513,9.261434599,314.6896057,333.3333333,4.219409283,143.3691756,8.165147679,277.4394265,333.3333333,4.219409283,143.3691756,14.54721519,494.2924731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333.333333,29.53586498,1003.584229,36.28924051,1233.053763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333.333333,29.53586498,1003.584229
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,333.3333333,4.219409283,143.3691756,9.28814346,315.5971326,2335.333333,29.56118143,1004.444444,289.9295641,9851.370133,814.6666667,10.31223629,350.3942652,303.7191799,10319.92052,469.3333333,5.94092827,201.8637993,615.3461414,20908.53556,54,0.683544304,23.22580645,207.773681,7059.836903,0,0,0,0,0,68,0.860759494,29.24731183,569.675199,19356.70569,0,0,0,0,0,4074.666667,51.57805907,1752.544803,1995.731909,67811.96594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4074.666667,51.57805907,1752.544803
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.025316456,0.860215054,25.87340937,879.1395011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.025316456,0.860215054,25.87340937,879.1395011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.025316456,0.860215054
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.6666667,8.438818565,286.7383513,666.6666667,8.438818565,286.7383513,0,0,0,666.6666667,8.438818565,286.7383513,6,0.075949367,2.580645161,2006,25.39240506,862.7956989,2006,25.39240506,862.7956989
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1.417721519,48.17204301,99.11379038,3367.737394,72,0.911392405,30.96774194,85.57498937,2907.709316,58,0.734177215,24.94623656,155.7753722,5293.012645,0,0,0,0,0,242,3.063291139,104.0860215,340.4641519,11568.45935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,3.063291139,104.0860215
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Microcalanus pusillus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333.333333,16.87763713,573.4767025,14.26970464,484.8630824,3666.666667,46.41350211,1577.060932,60.02983122,2039.723297,333.3333333,4.219409283,143.3691756,5.457257384,185.4293907,10008,126.6835443,4304.516129,181.8212901,6178.013729,0,0,0,0,0,15341.33333,194.1940928,6598.422939,261.5780834,8888.0295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15341.33333,194.1940928,6598.422939
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Microcalanus pygmaeus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,333.3333333,4.219409283,143.3691756,2.503881857,85.0781362,1000,12.65822785,430.1075269,13.14683544,446.7096774,0,0,0,0,0,333.3333333,4.219409283,143.3691756,6.055864979,205.7691756,666.6666667,8.438818565,286.7383513,15.48548523,526.1734767,0,0,0,0,0,2333.333333,29.53586498,1003.584229,37.19206751,1263.730466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333.333333,29.53586498,1003.584229
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,4,0.050632911,1.720430108,0.007248101,0.24627957,666.6666667,8.438818565,286.7383513,1.603206751,54.47455197,2000,25.3164557,860.2150538,6.387088608,217.0236559,2666.666667,33.75527426,1146.953405,11.60067511,394.1734767,2000,25.3164557,860.2150538,12.28860759,417.5483871,335.3333333,4.244725738,144.2293907,2.267999409,77.06320573,6335.333333,80.19409283,2724.874552,55.84075072,1897.384648,0,0,0,0,0,14008,177.3164557,6024.946237,89.99557629,3057.914205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14008,177.3164557,6024.946237
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Pseudocalanus acuspes,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.6666667,8.438818565,286.7383513,14.68616034,499.0136201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.6666667,8.438818565,286.7383513,14.68616034,499.0136201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.6666667,8.438818565,286.7383513
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Pseudocalanus elongatus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,335.3333333,4.244725738,144.2293907,4.230718143,143.7534337,2,0.025316456,0.860215054,0.044058481,1.49704086,333.3333333,4.219409283,143.3691756,12.65767932,430.0888889,0,0,0,0,0,1339.333333,16.9535865,576.0573477,108.4515842,3685.021571,0,0,0,0,0,2010,25.44303797,864.516129,125.3840402,4260.360935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,25.44303797,864.516129
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Pseudocalanus minutus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,7339.333333,92.90295359,3156.702509,92.59637384,3146.285391,1333.333333,16.87763713,573.4767025,29.37232068,998.0272401,1335.333333,16.90295359,574.3369176,50.70666338,1722.936089,666.6666667,8.438818565,286.7383513,27.73966245,942.5519713,666.6666667,8.438818565,286.7383513,53.9828692,1834.256631,0,0,0,0,0,11341.33333,143.5611814,4877.992832,254.3978895,8644.057322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341.33333,143.5611814,4877.992832
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,7672.666667,97.12236287,3300.071685,27.13307451,921.9410265,13341.33333,168.8776371,5738.207885,99.65300489,3386.059091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21014,266,9038.27957,126.7860794,4308.000118,0,0,0,0,0,0,333.3333333,4.219409283,143.3691756,1000,12.65822785,430.1075269,2000,25.3164557,860.2150538,6333.333333,80.16877637,2724.014337,0,0,0,9666.666667,122.3628692,4157.706093,30680.66667,388.3628692,13195.98566
21954,85,Legacy Labo Fortier,709,2010-07-15,05:31:54,1,4x1m2,V-Tow,200,2,0,79,79,2.325,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.075949367,2.580645161,0.027723797,0.942012903,2335.333333,29.56118143,1004.444444,20.81402785,707.2293333,1004,12.70886076,431.827957,7.002328101,237.9285677,10359.33333,131.1308017,4455.62724,162.8801914,5534.423708,0,0,0,0,0,13704.66667,173.4767932,5894.480287,190.7242711,6480.523622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13704.66667,173.4767932,5894.480287
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Acartia spp.,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,4,0.022988506,NA,0.104229655,NA,0,0,NA,0,NA,4,0.022988506,NA,0.104229655,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,4,0.022988506,NA
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Aetideopsis armata,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,4,0.022988506,NA,NA,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,4,0.022988506,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,4,0.022988506,NA
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,824,4.735632184,NA,10.42449977,NA,3220,18.50574713,NA,181.5002966,NA,48,0.275862069,NA,8.124775172,NA,4,0.022988506,NA,2.381090575,NA,128,0.735632184,NA,223.6065839,NA,12,0.068965517,NA,28.15959655,NA,92,0.528735632,NA,349.9323315,NA,0,0,NA,0,NA,4328,24.87356322,NA,804.129174,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,4328,24.87356322,NA
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,0,NA,800,4.597701149,NA,4800,27.5862069,NA,0,0,NA,1600,9.195402299,NA,8,0.045977011,NA,7208,41.42528736,NA,7208,41.42528736,NA
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,12,0.068965517,NA,1.50763931,NA,500,2.873563218,NA,200.8925862,NA,364,2.091954023,NA,196.4235628,NA,224,1.287356322,NA,273.1471448,NA,0,0,NA,0,NA,1100,6.32183908,NA,671.9709331,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,800,4.597701149,NA,0,0,NA,800,4.597701149,NA,1900,10.91954023,NA
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Microcalanus pusillus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,NA,0,NA,0,0,NA,0,NA,1600,9.195402299,NA,4.415172414,NA,8800,50.57471264,NA,42.75990805,NA,15208,87.40229885,NA,113.0435113,NA,2408,13.83908046,NA,17.89905149,NA,36824,211.6321839,NA,303.7429756,NA,0,0,NA,0,NA,64840,372.6436782,NA,481.8606189,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,64840,372.6436782,NA
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Microcalanus pygmaeus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,808,4.643678161,NA,6.664792644,NA,4,0.022988506,NA,0.032994023,NA,0,0,NA,0,NA,0,0,NA,0,NA,812,4.666666667,NA,6.697786667,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,812,4.666666667,NA
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,0,0,NA,0,NA,0,0,NA,0,NA,5600,32.18390805,NA,8.119678161,NA,800,4.597701149,NA,1.580091954,NA,3200,18.3908046,NA,8.926896552,NA,7200,41.37931034,NA,22.10937931,NA,30416,174.8045977,NA,121.7199375,NA,0,0,NA,0,NA,47216,271.3563218,NA,162.4559834,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,47216,271.3563218,NA
2261,86,Legacy Labo Fortier,735,2010-07-16,01:49:20,1,4x1m2,V-Tow,200,2,0,174,174,NA,Pseudocalanus acuspes,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,1608,9.24137931,NA,16.08286483,NA,0,0,NA,0,NA,0,0,NA,0,NA,8,0.045977011,NA,0.294113563,NA,0,0,NA,0,NA,1616,9.287356322,NA,16.37697839,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1616,9.287356322,NA
